method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
random_recovery,clean,0,0.0,16,-0.0,0.010542221672135647,1.0,0.0635749101638794,1.4368489980697632,0.0,1.0,1
random_recovery,clean,0,0.0,17,-0.0,0.008733596433476024,1.0,0.052711326628923416,0.6606922745704651,0.0,1.0,1
random_recovery,clean,0,0.0,18,-0.0,0.007228062483794415,1.0,0.04366806149482727,1.2823543548583984,0.0,1.0,1
random_recovery,clean,0,0.0,19,-0.0,0.005974321110192895,1.0,0.03614046797156334,1.3257125616073608,0.0,1.0,1
random_recovery,clean,0,0.0,20,-0.0,0.004929380446151745,1.0,0.02987157553434372,0.815075159072876,0.0,1.0,1
random_recovery,clean,0,0.0,21,-0.0,0.004057570652797075,1.0,0.024647017940878868,0.7343705892562866,0.0,1.0,1
random_recovery,clean,0,0.0,22,-0.0,0.0033299541404659514,1.0,0.020287977531552315,1.2482097148895264,0.0,1.0,1
random_recovery,clean,0,0.0,23,-0.0,0.0027236844867975043,1.0,0.016649924218654633,1.3547166585922241,0.0,1.0,1
random_recovery,clean,0,0.0,24,-0.0,0.002221193557369737,1.0,0.013618499040603638,0.9429164528846741,0.0,1.0,1
random_recovery,clean,0,0.0,25,-0.0,0.0018091088049020374,1.0,0.011105936951935291,0.8412023782730103,0.0,1.0,1
random_recovery,clean,0,0.0,26,-0.0,0.0014770938479024465,1.0,0.009045571088790894,0.8217474818229675,0.0,1.0,1
random_recovery,clean,0,0.0,27,-0.0,0.0012168302981334122,1.0,0.007385475095361471,1.1376186609268188,0.0,1.0,1
random_recovery,clean,0,0.0,28,-0.0,0.001021158235594172,1.0,0.00608427869156003,0.9776553511619568,0.0,1.0,1
random_recovery,clean,0,0.0,29,-0.0,0.0008830456387365543,1.0,0.005105963442474604,1.209208369255066,0.0,1.0,1
random_recovery,clean,0,0.0,30,-0.0,0.0007943774165211363,1.0,0.00441523315384984,0.7804300785064697,0.0,1.0,1
random_recovery,clean,0,0.0,31,-0.0,0.0007452640985874958,1.0,0.0039719026535749435,1.1808909177780151,0.0,1.0,1
random_recovery,clean,0,0.0,32,-0.0,0.0007248512051136537,1.0,0.003726327558979392,1.1881976127624512,0.0,1.0,1
random_recovery,clean,0,0.0,33,-0.0,0.0007230806634314443,1.0,0.003624249715358019,1.6192197799682617,0.0,1.0,1
random_recovery,clean,0,0.0,34,-0.0,0.0007320636230976876,1.0,0.003615399356931448,1.01173734664917,0.0,1.0,1
random_recovery,clean,0,0.0,35,-0.0,0.0007463764075056952,1.0,0.003660318674519658,1.2281368970870972,0.0,1.0,1
random_recovery,clean,0,0.0,36,-0.0,0.0007626417258050289,1.0,0.00373187568038702,1.483560562133789,0.0,1.0,1
random_recovery,clean,0,0.0,37,-0.0,0.0007789181969100146,1.0,0.003813086776062846,0.5299068689346313,0.0,1.0,1
random_recovery,clean,0,0.0,38,-0.0,0.0007941735801568542,1.0,0.0038945830892771482,0.9075682759284973,0.0,1.0,1
random_recovery,clean,0,0.0,39,-0.0,0.0008079449604378005,1.0,0.003970749210566282,1.311185359954834,0.0,1.0,1
random_recovery,clean,0,0.0,40,-0.0,0.0008200764096744532,1.0,0.0040396819822490215,0.8077650666236877,0.0,1.0,1
random_recovery,clean,0,0.0,41,-0.0,0.0008305932524501595,1.0,0.004100392106920481,1.0915459394454956,0.0,1.0,1
random_recovery,clean,0,0.0,42,-0.0,0.0008396166334398549,1.0,0.004152901936322451,1.2379627227783203,0.0,1.0,1
random_recovery,clean,0,0.0,43,-0.0,0.0008472603078770612,1.0,0.0041979351080954075,0.7225004434585571,0.0,1.0,1
random_recovery,clean,0,0.0,44,-0.0,0.0008537716455035714,1.0,0.004236217122524977,0.6634954810142517,0.0,1.0,1
random_recovery,clean,0,0.0,45,-0.0,0.0008592883190942298,1.0,0.004268785007297993,1.369632363319397,0.0,1.0,1
random_recovery,clean,0,0.0,46,-0.0,0.0008639244963224221,1.0,0.004296415485441685,1.0771526098251343,0.0,1.0,1
random_recovery,clean,0,0.0,47,-0.0,0.0008678445169729841,1.0,0.004319602623581886,1.183161973953247,0.0,1.0,1
random_recovery,clean,0,0.0,48,-0.0,0.0008711517844003025,1.0,0.004339106846600771,0.3640357255935669,0.0,1.0,1
random_recovery,clean,0,0.0,49,-0.0,0.0008739496770665708,1.0,0.00435562152415514,1.244059443473816,0.0,1.0,1
random,clean,0,0.0,0,-1.0,0.14632584599788234,0.0,1.3218852281570435,1.3218852281570435,0.0,0.0,2
random,clean,0,0.0,1,-1.0,0.14220568111006054,0.0,1.6828887462615967,1.6828887462615967,1.0,0.0,2
random,clean,0,0.0,2,-1.0,0.13763750024192095,0.0,1.3280441761016846,1.3280441761016846,0.0,0.0,2
random,clean,0,0.0,3,-1.0,0.12110303367770732,0.0,1.3251852989196777,1.3251852989196777,0.0,0.0,2
random,clean,0,0.0,4,-1.0,0.10672375201653249,0.0,0.7347051501274109,0.7347051501274109,0.0,0.0,2
random,clean,0,0.0,5,-1.0,0.130533756139856,0.0,1.319839358329773,1.319839358329773,0.0,0.0,2
random,clean,0,0.0,6,-1.0,0.14057282895674234,0.0,0.4988579750061035,0.4988579750061035,0.0,0.0,2
random,clean,0,0.0,7,-1.0,0.13227145876224808,0.0,1.6070146560668945,1.6070146560668945,1.0,0.0,2
random,clean,0,0.0,8,-1.0,0.09251602351147649,0.0,1.3694919347763062,1.3694919347763062,0.0,0.0,2
random,clean,0,0.0,9,-1.0,0.08368026675821089,0.0,1.2200437784194946,1.2200437784194946,0.0,0.0,2
random,clean,0,0.0,10,-1.0,0.06825400166040384,0.0,1.1950831413269043,1.1950831413269043,0.0,0.0,2
random,clean,0,0.0,11,-0.0,0.041101820172488555,1.0,1.2370697259902954,1.2370697259902954,0.0,0.0,2
random,clean,0,0.0,12,-0.0,0.049891156443078066,1.0,1.0918318033218384,1.0918318033218384,0.0,0.0,2
random,clean,0,0.0,13,-1.0,0.07875239809793744,0.0,1.095943808555603,1.095943808555603,0.0,0.0,2
random,clean,0,0.0,14,-1.0,0.09284587160926847,0.0,1.544217824935913,1.544217824935913,1.0,0.0,2
random,clean,0,0.0,15,-1.0,0.09946021611182614,0.0,1.3034999370574951,1.3034999370574951,0.0,0.0,2
random,clean,0,0.0,16,-1.0,0.11025859587651574,0.0,1.2213915586471558,1.2213915586471558,0.0,0.0,2
random,clean,0,0.0,17,-1.0,0.12137492588000166,0.0,1.2070245742797852,1.2070245742797852,0.0,0.0,2
random,clean,0,0.0,18,-1.0,0.10441180894894496,0.0,0.932259202003479,0.932259202003479,0.0,0.0,2
random,clean,0,0.0,19,-1.0,0.09945888783129633,0.0,1.1813815832138062,1.1813815832138062,0.0,0.0,2
random,clean,0,0.0,20,-1.0,0.10401440524591883,0.0,1.395071029663086,1.395071029663086,0.0,0.0,2
random,clean,0,0.0,21,-1.0,0.09633066673857293,0.0,1.0501868724822998,1.0501868724822998,0.0,0.0,2
random,clean,0,0.0,22,-1.0,0.09920611795372673,0.0,1.0438694953918457,1.0438694953918457,0.0,0.0,2
random,clean,0,0.0,23,-1.0,0.13576673353777263,0.0,1.3596248626708984,1.3596248626708984,0.0,0.0,2
