method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain,sensor_noise,0,0.01,5,-1.0,0.09109007040476413,0.0,1.1530530452728271,1.1530530452728271,0.0,0.0
sac_plain,sensor_noise,0,0.01,6,-1.0,0.09259895900727219,0.0,1.461281180381775,1.461281180381775,0.0,0.0
sac_plain,sensor_noise,0,0.01,7,-1.0,0.08850386065118093,0.0,1.2122775316238403,1.2122775316238403,0.0,0.0
sac_plain,sensor_noise,0,0.01,8,-1.0,0.08750233042080512,0.0,1.1350421905517578,1.1350421905517578,0.0,0.0
sac_plain,sensor_noise,0,0.01,9,-1.0,0.09185082444204727,0.0,0.8271098732948303,0.8271098732948303,0.0,0.0
sac_plain,sensor_noise,0,0.01,10,-1.0,0.10078352183551385,0.0,0.89205002784729,0.89205002784729,0.0,0.0
sac_plain,sensor_noise,0,0.01,11,-1.0,0.12347985864275779,0.0,1.1540356874465942,1.1540356874465942,0.0,0.0
sac_plain,sensor_noise,0,0.01,12,-1.0,0.09825951575641727,0.0,1.1800422668457031,1.1800422668457031,0.0,0.0
sac_plain,sensor_noise,0,0.01,13,-1.0,0.1125632276871561,0.0,1.2143453359603882,1.2143453359603882,0.0,0.0
sac_plain,sensor_noise,0,0.01,14,-1.0,0.12117218535888609,0.0,1.0359060764312744,1.0359060764312744,0.0,0.0
sac_plain,sensor_noise,0,0.01,15,-1.0,0.09468651612436373,0.0,0.9292005896568298,0.9292005896568298,0.0,0.0
sac_plain,sensor_noise,0,0.01,16,-1.0,0.1091654310486291,0.0,1.1453105211257935,1.1453105211257935,0.0,0.0
sac_plain,sensor_noise,0,0.01,17,-1.0,0.09949438309132919,0.0,0.7736812829971313,0.7736812829971313,0.0,0.0
sac_plain,sensor_noise,0,0.01,18,-1.0,0.11040123152634052,0.0,0.5952517986297607,0.5952517986297607,0.0,0.0
sac_plain,sensor_noise,0,0.01,19,-1.0,0.08916795764735008,0.0,0.9979555606842041,0.9979555606842041,0.0,0.0
sac_plain,sensor_noise,0,0.01,20,-1.0,0.09347670388314129,0.0,0.7967861890792847,0.7967861890792847,0.0,0.0
sac_plain,sensor_noise,0,0.01,21,-1.0,0.0949330268236054,0.0,0.8349785804748535,0.8349785804748535,0.0,0.0
sac_plain,sensor_noise,0,0.01,22,-1.0,0.10932951912276037,0.0,0.6799599528312683,0.6799599528312683,0.0,0.0
sac_plain,sensor_noise,0,0.01,23,-1.0,0.10311414501708849,0.0,0.4505557715892792,0.4505557715892792,0.0,0.0
sac_plain,sensor_noise,0,0.01,24,-1.0,0.1133160273965665,0.0,0.9316706657409668,0.9316706657409668,0.0,0.0
sac_plain,sensor_noise,0,0.01,25,-1.0,0.09418142434325912,0.0,1.173522710800171,1.173522710800171,0.0,0.0
sac_plain,sensor_noise,0,0.01,26,-1.0,0.1011295963976454,0.0,1.1201269626617432,1.1201269626617432,0.0,0.0
sac_plain,sensor_noise,0,0.01,27,-1.0,0.08883291291653451,0.0,0.9384438991546631,0.9384438991546631,0.0,0.0
sac_plain,sensor_noise,0,0.01,28,-1.0,0.08853318983175718,0.0,1.2882107496261597,1.2882107496261597,0.0,0.0
sac_plain,sensor_noise,0,0.01,29,-1.0,0.10088419216676334,0.0,1.3553117513656616,1.3553117513656616,0.0,0.0
sac_plain,sensor_noise,0,0.01,30,-1.0,0.10196567257795187,0.0,1.1331820487976074,1.1331820487976074,0.0,0.0
sac_plain,sensor_noise,0,0.01,31,-1.0,0.08800781028923653,0.0,1.0581121444702148,1.0581121444702148,0.0,0.0
sac_plain,sensor_noise,0,0.01,32,-1.0,0.08562237021105941,0.0,0.8127689361572266,0.8127689361572266,0.0,0.0
sac_plain,sensor_noise,0,0.01,33,-1.0,0.1004996859157034,0.0,1.31204354763031,1.31204354763031,0.0,0.0
sac_plain,sensor_noise,0,0.01,34,-1.0,0.1042365747533577,0.0,0.9300214648246765,0.9300214648246765,0.0,0.0
sac_plain,sensor_noise,0,0.01,35,-1.0,0.09420382197770247,0.0,0.7615227699279785,0.7615227699279785,0.0,0.0
sac_plain,sensor_noise,0,0.01,36,-1.0,0.09920110481746358,0.0,0.7168792486190796,0.7168792486190796,0.0,0.0
sac_plain,sensor_noise,0,0.01,37,-1.0,0.09924790083548965,0.0,0.834963321685791,0.834963321685791,0.0,0.0
sac_plain,sensor_noise,0,0.01,38,-1.0,0.09964732886393565,0.0,0.6287864446640015,0.6287864446640015,0.0,0.0
sac_plain,sensor_noise,0,0.01,39,-1.0,0.10437088857814432,0.0,0.7639591097831726,0.7639591097831726,0.0,0.0
sac_plain,sensor_noise,0,0.01,40,-1.0,0.09903916605163204,0.0,1.013258457183838,1.013258457183838,0.0,0.0
sac_plain,sensor_noise,0,0.01,41,-1.0,0.09275567745700916,0.0,0.49191948771476746,0.49191948771476746,0.0,0.0
sac_plain,sensor_noise,0,0.01,42,-1.0,0.07953396325976403,0.0,1.0173794031143188,1.0173794031143188,0.0,0.0
sac_plain,sensor_noise,0,0.01,43,-1.0,0.08405267968568052,0.0,0.7248334884643555,0.7248334884643555,0.0,0.0
sac_plain,sensor_noise,0,0.01,44,-1.0,0.09682250874181668,0.0,1.093361735343933,1.093361735343933,0.0,0.0
sac_plain,sensor_noise,0,0.01,45,-1.0,0.10501922794064829,0.0,0.8846307992935181,0.8846307992935181,0.0,0.0
sac_plain,sensor_noise,0,0.01,46,-1.0,0.08956983561789486,0.0,1.186913013458252,1.186913013458252,0.0,0.0
sac_plain,sensor_noise,0,0.01,47,-1.0,0.087734309910537,0.0,0.7668831944465637,0.7668831944465637,0.0,0.0
